100	0.02	0
100	0.02	1
100	0.02	1
100	0.06	2
100	0.11	3
100	0.16	3
100	0.25	4
100	1.30	12
100	2.27	24
100	2.57	37
100	2.67	50
100	2.72	62
100	2.74	74
100	2.77	87
100	2.78	100
100	2.77	113
100	2.79	126
100	2.79	140
100	2.79	153
100	2.80	167
100	2.79	181
100	2.80	194
100	2.81	207
100	2.80	221
100	2.81	235
100	2.81	248
100	2.80	262
100	2.81	275
100	2.80	288
100	2.81	303
